order_id,order_date,customer,country,channel,sku,units_ordered,order_value_eur,fulfilment_status,fulfilment_date,notes
ORD-2025-00387,2025-10-26,Tesco UK,UK,EDI,AL120-EU,1707,8999.67,FULFILLED,2025-10-29,
ORD-2025-01762,2025-12-03,Mercadona,ES,EDI,FX60-UK,1956,20796.83,FULFILLED,2025-12-04,
ORD-2025-03375,2025-11-03,Mercadona,ES,EDI,AL180-EU,1489,20642.45,NOT_FULFILLED,,
ORD-2025-01753,2025-08-01,Lidl Europe,EU,EDI,DP1000-FR,1894,12220.79,FULFILLED,2025-08-03,
ORD-2025-04820,2025-04-27,Coop Group,EU,EDI,AL180-EU,641,9509.34,FULFILLED,2025-05-02,
ORD-2025-06081,2025-01-03,Tesco UK,UK,Manual,FX60-UK,517,7443.42,FULFILLED,2025-01-08,
ORD-2025-07231,2025-04-13,E.Leclerc,FR,Manual,FX60-UK,1699,14304.91,FULFILLED,2025-04-16,
ORD-2025-01917,2025-01-29,Tesco UK,UK,EDI,AL120-EU,282,1013.35,FULFILLED,2025-01-31,
ORD-2025-05489,2025-05-17,dm (Drogerie Markt),DE,EDI,DP500-FR,1669,23427.93,FULFILLED,2025-05-22,
ORD-2025-05256,2025-09-08,Tesco UK,UK,EDI,BS10-DE,1959,11406.35,FULFILLED,2025-09-09,
ORD-2025-06928,2025-02-03,Carrefour France,FR,Manual,BS10-DE,559,5321.57,FULFILLED,2025-02-07,
ORD-2025-04342,2025-12-14,Mercadona,ES,EDI,BS10-DE,681,5956.79,NOT_FULFILLED,,
ORD-2025-06826,2025-02-07,Mercadona,ES,Manual,DP500-FR,824,8800.05,FULFILLED,2025-02-10,
ORD-2025-06758,2025-08-11,Lidl Europe,EU,Manual,BS10-DE,1110,11872.31,FULFILLED,2025-08-12,
ORD-2025-08366,2025-04-23,Mercadona,ES,Fax,DP500-FR,1715,12885.34,FULFILLED,2025-04-25,
ORD-2025-03757,2025-11-21,Lidl Europe,EU,EDI,CAD400-FR,776,8669.65,FULFILLED,2025-11-23,
ORD-2025-05025,2025-06-21,Carrefour France,FR,EDI,DP500-FR,654,8204.05,FULFILLED,2025-06-22,
ORD-2025-01498,2025-10-23,Lidl Europe,EU,EDI,CAD400-FR,130,1817.93,FULFILLED,2025-10-26,
ORD-2025-03773,2025-02-16,dm (Drogerie Markt),DE,EDI,MG375-FR,1368,5723.24,FULFILLED,2025-02-21,
ORD-2025-04823,2025-07-15,Lidl Europe,EU,EDI,BS10-DE,1041,4933.79,FULFILLED,2025-07-17,
ORD-2025-05014,2025-09-08,E.Leclerc,FR,EDI,DP500-FR,318,3348.39,FULFILLED,2025-09-12,
ORD-2025-04406,2025-12-17,Tesco UK,UK,EDI,AL180-EU,666,10864.23,FULFILLED,2025-12-18,
ORD-2025-04131,2025-04-18,Carrefour France,FR,EDI,CAD400-FR,1700,27230.0,NOT_FULFILLED,,
ORD-2025-03000,2025-09-12,dm (Drogerie Markt),DE,EDI,DP500-FR,862,12465.72,FULFILLED,2025-09-17,
ORD-2025-05675,2025-11-25,Tesco UK,UK,Manual,DP500-FR,676,6611.48,FULFILLED,2025-11-29,
ORD-2025-02613,2025-03-17,Lidl Europe,EU,EDI,AL120-EU,1834,17323.12,FULFILLED,2025-03-21,
ORD-2025-00953,2025-01-05,Coop Group,EU,EDI,AL120-EU,1383,13852.68,FULFILLED,2025-01-09,
ORD-2025-03340,2025-04-23,Boots UK,UK,EDI,DP500-FR,209,1960.88,FULFILLED,2025-04-25,
ORD-2025-00306,2025-02-04,Boots UK,UK,EDI,DP500-FR,1528,15758.19,FULFILLED,2025-02-07,
ORD-2025-07118,2025-03-27,Tesco UK,UK,Manual,AL120-EU,199,2332.0,FULFILLED,2025-03-30,
ORD-2025-05753,2025-08-29,Carrefour France,FR,Manual,AL120-EU,421,5444.19,FULFILLED,2025-08-30,
ORD-2025-07758,2025-06-19,dm (Drogerie Markt),DE,Email,AL120-EU,1061,8517.72,FULFILLED,2025-06-23,
ORD-2025-04721,2025-05-04,E.Leclerc,FR,EDI,FX60-UK,1010,13450.41,NOT_FULFILLED,,
ORD-2025-06590,2025-02-25,Lidl Europe,EU,Manual,AL180-EU,1231,11664.03,FULFILLED,2025-03-01,
ORD-2025-07462,2025-06-20,Boots UK,UK,Manual,FX60-UK,1777,19399.15,FULFILLED,2025-06-24,
ORD-2025-02142,2025-08-05,Coop Group,EU,EDI,DP500-FR,1254,20955.56,FULFILLED,2025-08-07,
ORD-2025-05603,2025-12-09,Coop Group,EU,EDI,DP500-FR,1160,3322.46,FULFILLED,2025-12-14,
ORD-2025-05825,2025-01-11,Lidl Europe,EU,Manual,CAD400-FR,332,4446.54,FULFILLED,2025-01-16,
ORD-2025-08188,2025-11-30,Tesco UK,UK,Email,AL120-EU,650,7682.12,FULFILLED,2025-12-04,
ORD-2025-03202,2025-10-19,Coop Group,EU,EDI,AL120-EU,1592,8659.32,FULFILLED,2025-10-22,
ORD-2025-06720,2025-06-04,Tesco UK,UK,Manual,BS10-DE,315,2313.79,FULFILLED,2025-06-06,
ORD-2025-07202,2025-05-31,Boots UK,UK,Manual,AL180-EU,1158,11074.59,FULFILLED,2025-06-02,
ORD-2025-01944,2025-08-16,Boots UK,UK,EDI,BS10-DE,829,10377.4,FULFILLED,2025-08-17,
ORD-2025-05469,2025-10-24,E.Leclerc,FR,EDI,DP1000-FR,257,3220.68,FULFILLED,2025-10-29,
ORD-2025-00526,2025-05-16,Lidl Europe,EU,EDI,DP500-FR,925,15528.52,FULFILLED,2025-05-21,
ORD-2025-03338,2025-09-21,Tesco UK,UK,EDI,DP500-FR,316,3652.26,FULFILLED,2025-09-25,
ORD-2025-05649,2025-10-18,Carrefour France,FR,EDI,FX60-UK,1203,13361.75,FULFILLED,2025-10-23,
ORD-2025-04830,2025-09-30,dm (Drogerie Markt),DE,EDI,DP1000-FR,276,4358.8,FULFILLED,2025-10-01,
ORD-2025-07047,2025-01-10,Mercadona,ES,Manual,BS10-DE,1737,23757.85,FULFILLED,2025-01-11,
ORD-2025-06408,2025-03-11,dm (Drogerie Markt),DE,Manual,CAD400-FR,577,2378.54,FULFILLED,2025-03-16,
ORD-2025-07203,2025-08-13,dm (Drogerie Markt),DE,Manual,AL180-EU,415,5323.26,NOT_FULFILLED,,
ORD-2025-02117,2025-02-01,Mercadona,ES,EDI,CAD400-FR,198,1338.07,FULFILLED,2025-02-05,
ORD-2025-03799,2025-04-03,Coop Group,EU,EDI,AL180-EU,592,2778.71,NOT_FULFILLED,,
ORD-2025-02506,2025-05-10,Boots UK,UK,EDI,DP1000-FR,1493,10413.98,FULFILLED,2025-05-11,
ORD-2025-03507,2025-07-17,Lidl Europe,EU,EDI,BS10-DE,1451,9700.93,FULFILLED,2025-07-20,
ORD-2025-04262,2025-10-06,Boots UK,UK,EDI,DP1000-FR,1080,7002.77,FULFILLED,2025-10-09,
ORD-2025-00175,2025-02-17,Boots UK,UK,EDI,CAD400-FR,1832,32715.55,FULFILLED,2025-02-22,
ORD-2025-01513,2025-08-30,Mercadona,ES,EDI,MG375-FR,1051,2820.6,FULFILLED,2025-09-01,
ORD-2025-01816,2025-12-03,Mercadona,ES,EDI,AL120-EU,137,2163.82,FULFILLED,2025-12-05,
ORD-2025-01218,2025-11-18,Lidl Europe,EU,EDI,DP500-FR,319,2322.55,NOT_FULFILLED,,
ORD-2025-06361,2025-03-01,Mercadona,ES,Manual,DP500-FR,792,13823.24,FULFILLED,2025-03-03,
ORD-2025-04236,2025-05-30,Tesco UK,UK,EDI,MG375-FR,1785,24495.68,FULFILLED,2025-06-02,
ORD-2025-01893,2025-02-21,Mercadona,ES,EDI,DP500-FR,1247,7608.44,FULFILLED,2025-02-26,
ORD-2025-02913,2025-03-28,Coop Group,EU,EDI,DP1000-FR,1335,12660.69,FULFILLED,2025-04-02,
ORD-2025-07908,2025-01-08,Lidl Europe,EU,Email,CAD400-FR,1525,10932.51,FULFILLED,2025-01-11,
ORD-2025-07104,2025-06-28,E.Leclerc,FR,Manual,FX60-UK,1080,14701.65,NOT_FULFILLED,,
ORD-2025-02651,2025-01-04,E.Leclerc,FR,EDI,CAD400-FR,849,4114.06,FULFILLED,2025-01-05,
ORD-2025-01369,2025-02-26,Carrefour France,FR,EDI,AL180-EU,1430,5699.44,FULFILLED,2025-02-28,
ORD-2025-01475,2025-08-16,Mercadona,ES,EDI,DP500-FR,740,9574.08,FULFILLED,2025-08-17,
ORD-2025-08105,2025-02-14,Lidl Europe,EU,Email,DP1000-FR,1593,13624.78,FULFILLED,2025-02-18,
ORD-2025-05336,2025-06-01,Mercadona,ES,EDI,FX60-UK,1209,10861.26,FULFILLED,2025-06-02,
ORD-2025-03459,2025-06-01,Mercadona,ES,EDI,DP500-FR,1330,6114.03,FULFILLED,2025-06-06,
ORD-2025-04674,2025-07-08,Coop Group,EU,EDI,MG375-FR,434,5013.52,FULFILLED,2025-07-09,
ORD-2025-04155,2025-01-25,dm (Drogerie Markt),DE,EDI,CAD400-FR,956,12328.75,NOT_FULFILLED,,
ORD-2025-01899,2025-03-23,Mercadona,ES,EDI,DP1000-FR,1445,19934.32,NOT_FULFILLED,,
ORD-2025-00356,2025-10-23,Mercadona,ES,EDI,CAD400-FR,1841,24082.44,FULFILLED,2025-10-25,
ORD-2025-00204,2025-05-17,Boots UK,UK,EDI,AL180-EU,1380,12280.87,FULFILLED,2025-05-18,
ORD-2025-01846,2025-02-12,Coop Group,EU,EDI,AL180-EU,1115,19954.76,FULFILLED,2025-02-15,
ORD-2025-07207,2025-05-12,dm (Drogerie Markt),DE,Manual,AL180-EU,1105,12833.24,FULFILLED,2025-05-17,
ORD-2025-05812,2025-03-10,Boots UK,UK,Manual,AL120-EU,1919,9400.83,FULFILLED,2025-03-11,
ORD-2025-02320,2025-09-05,Tesco UK,UK,EDI,MG375-FR,724,10781.02,FULFILLED,2025-09-06,
ORD-2025-03685,2025-05-31,Carrefour France,FR,EDI,AL180-EU,1923,8714.24,FULFILLED,2025-06-05,
ORD-2025-06368,2025-05-27,Boots UK,UK,Manual,DP500-FR,1932,14766.51,FULFILLED,2025-05-29,
ORD-2025-04064,2025-11-20,Boots UK,UK,EDI,AL120-EU,430,3813.32,FULFILLED,2025-11-23,
ORD-2025-01240,2025-05-16,dm (Drogerie Markt),DE,EDI,DP1000-FR,1914,32783.57,NOT_FULFILLED,,
ORD-2025-01367,2025-02-03,E.Leclerc,FR,EDI,DP500-FR,589,9256.35,FULFILLED,2025-02-05,
ORD-2025-01186,2025-08-27,Coop Group,EU,EDI,MG375-FR,788,3969.55,FULFILLED,2025-08-28,
ORD-2025-02449,2025-04-14,E.Leclerc,FR,EDI,AL180-EU,1884,20954.64,NOT_FULFILLED,,
ORD-2025-05797,2025-02-22,Carrefour France,FR,Manual,DP500-FR,418,6823.87,FULFILLED,2025-02-24,
ORD-2025-04336,2025-11-07,E.Leclerc,FR,EDI,CAD400-FR,1810,27270.92,FULFILLED,2025-11-08,
ORD-2025-06445,2025-10-04,Tesco UK,UK,Manual,AL180-EU,1140,16967.47,NOT_FULFILLED,,
ORD-2025-03846,2025-11-10,Lidl Europe,EU,EDI,AL180-EU,967,12333.28,NOT_FULFILLED,,
ORD-2025-06724,2025-11-02,dm (Drogerie Markt),DE,Manual,AL120-EU,172,2342.94,FULFILLED,2025-11-06,
ORD-2025-05602,2025-10-01,Tesco UK,UK,EDI,AL180-EU,1185,15184.08,FULFILLED,2025-10-03,
ORD-2025-05719,2025-04-13,Boots UK,UK,Manual,CAD400-FR,1936,30990.95,FULFILLED,2025-04-16,
ORD-2025-07984,2025-08-13,Carrefour France,FR,Email,DP500-FR,1462,15944.95,FULFILLED,2025-08-16,
ORD-2025-06017,2025-09-23,Lidl Europe,EU,Manual,AL120-EU,1471,23974.49,FULFILLED,2025-09-25,
ORD-2025-06149,2025-11-29,E.Leclerc,FR,Manual,FX60-UK,1918,19875.16,FULFILLED,2025-12-03,
ORD-2025-08132,2025-05-13,Lidl Europe,EU,Email,AL180-EU,1207,15259.11,FULFILLED,2025-05-14,
ORD-2025-03125,2025-06-06,Carrefour France,FR,EDI,DP1000-FR,1154,10517.72,FULFILLED,2025-06-08,
ORD-2025-01091,2025-05-19,dm (Drogerie Markt),DE,EDI,DP1000-FR,988,7471.25,NOT_FULFILLED,,
ORD-2025-00368,2025-05-11,dm (Drogerie Markt),DE,EDI,MG375-FR,279,4964.79,FULFILLED,2025-05-13,
ORD-2025-08303,2025-12-04,Lidl Europe,EU,Fax,CAD400-FR,89,632.26,NOT_FULFILLED,,
ORD-2025-07182,2025-02-12,Boots UK,UK,Manual,MG375-FR,1182,13556.09,FULFILLED,2025-02-15,
ORD-2025-07724,2025-09-09,Mercadona,ES,Email,AL180-EU,778,6154.04,FULFILLED,2025-09-14,
ORD-2025-01955,2025-03-06,Lidl Europe,EU,EDI,DP1000-FR,1170,8159.14,FULFILLED,2025-03-09,
ORD-2025-03195,2025-08-24,Tesco UK,UK,EDI,DP1000-FR,956,12018.49,FULFILLED,2025-08-27,
ORD-2025-00621,2025-11-12,Carrefour France,FR,EDI,AL180-EU,731,2657.22,FULFILLED,2025-11-17,
ORD-2025-07826,2025-11-25,Lidl Europe,EU,Email,DP500-FR,754,8710.1,FULFILLED,2025-11-30,
ORD-2025-07021,2025-08-17,Tesco UK,UK,Manual,DP500-FR,1368,22949.0,FULFILLED,2025-08-19,
ORD-2025-08205,2025-03-01,dm (Drogerie Markt),DE,Email,MG375-FR,811,8648.84,FULFILLED,2025-03-05,
ORD-2025-07957,2025-04-29,Lidl Europe,EU,Email,MG375-FR,1514,11535.05,FULFILLED,2025-05-03,
ORD-2025-01253,2025-06-10,Boots UK,UK,EDI,DP500-FR,242,1331.7,FULFILLED,2025-06-15,
ORD-2025-06787,2025-04-29,dm (Drogerie Markt),DE,Manual,AL180-EU,1880,11694.7,FULFILLED,2025-05-01,
ORD-2025-00534,2025-04-09,Mercadona,ES,EDI,CAD400-FR,1420,18922.01,FULFILLED,2025-04-10,
ORD-2025-03513,2025-04-25,Boots UK,UK,EDI,CAD400-FR,300,3351.34,FULFILLED,2025-04-27,
ORD-2025-06319,2025-07-20,Coop Group,EU,Manual,DP1000-FR,1577,17065.95,FULFILLED,2025-07-21,
ORD-2025-06212,2025-04-04,Mercadona,ES,Manual,CAD400-FR,1090,7011.27,FULFILLED,2025-04-09,
ORD-2025-01850,2025-11-08,Lidl Europe,EU,EDI,DP500-FR,384,2410.8,FULFILLED,2025-11-11,
ORD-2025-06953,2025-05-25,Lidl Europe,EU,Manual,MG375-FR,956,3590.66,FULFILLED,2025-05-28,
ORD-2025-04534,2025-09-07,Coop Group,EU,EDI,MG375-FR,582,3989.14,FULFILLED,2025-09-10,
ORD-2025-07502,2025-11-25,Mercadona,ES,Email,MG375-FR,159,2653.6,FULFILLED,2025-11-27,
ORD-2025-01269,2025-09-20,Tesco UK,UK,EDI,DP500-FR,950,5774.93,FULFILLED,2025-09-24,
ORD-2025-06479,2025-11-23,Tesco UK,UK,Manual,AL120-EU,1464,23563.29,FULFILLED,2025-11-26,
ORD-2025-05706,2025-02-01,Coop Group,EU,Manual,AL120-EU,1636,14172.69,NOT_FULFILLED,,
ORD-2025-04099,2025-07-23,Mercadona,ES,EDI,AL180-EU,847,3106.87,FULFILLED,2025-07-28,
ORD-2025-00680,2025-07-01,Coop Group,EU,EDI,BS10-DE,1421,19524.34,FULFILLED,2025-07-04,
ORD-2025-05228,2025-02-28,Mercadona,ES,EDI,CAD400-FR,1314,16760.73,FULFILLED,2025-03-04,
ORD-2025-03600,2025-04-10,Mercadona,ES,EDI,MG375-FR,1132,3687.64,FULFILLED,2025-04-15,
ORD-2025-02689,2025-12-07,dm (Drogerie Markt),DE,EDI,DP1000-FR,789,3465.81,FULFILLED,2025-12-10,
ORD-2025-02995,2025-04-20,Tesco UK,UK,EDI,CAD400-FR,1283,13033.87,NOT_FULFILLED,,
ORD-2025-06643,2025-06-07,dm (Drogerie Markt),DE,Manual,DP1000-FR,1019,11326.91,FULFILLED,2025-06-10,
ORD-2025-04797,2025-05-08,Tesco UK,UK,EDI,AL180-EU,458,2989.58,FULFILLED,2025-05-11,
ORD-2025-06022,2025-11-25,dm (Drogerie Markt),DE,Manual,MG375-FR,630,7800.24,FULFILLED,2025-11-30,
ORD-2025-00658,2025-02-09,Boots UK,UK,EDI,FX60-UK,156,2736.17,FULFILLED,2025-02-13,
ORD-2025-04412,2025-08-21,Lidl Europe,EU,EDI,DP500-FR,1270,4902.84,FULFILLED,2025-08-25,
ORD-2025-05691,2025-11-22,dm (Drogerie Markt),DE,Manual,CAD400-FR,226,688.95,NOT_FULFILLED,,
ORD-2025-07998,2025-04-03,Mercadona,ES,Email,DP1000-FR,511,8871.23,FULFILLED,2025-04-06,
ORD-2025-06583,2025-09-25,Tesco UK,UK,Manual,MG375-FR,1020,17775.08,FULFILLED,2025-09-27,
ORD-2025-06945,2025-12-13,Boots UK,UK,Manual,MG375-FR,1711,14917.2,FULFILLED,2025-12-18,
ORD-2025-04636,2025-07-17,Coop Group,EU,EDI,DP1000-FR,1967,26658.9,FULFILLED,2025-07-20,
ORD-2025-00142,2025-09-06,Boots UK,UK,EDI,CAD400-FR,1123,16205.66,FULFILLED,2025-09-10,
ORD-2025-04264,2025-06-03,Boots UK,UK,EDI,DP500-FR,623,5278.44,FULFILLED,2025-06-08,
ORD-2025-05103,2025-08-29,Lidl Europe,EU,EDI,MG375-FR,1196,17104.49,FULFILLED,2025-09-02,
ORD-2025-05974,2025-04-26,Tesco UK,UK,Manual,DP1000-FR,144,2254.5,FULFILLED,2025-04-27,
ORD-2025-02048,2025-07-15,Coop Group,EU,EDI,DP1000-FR,1132,19417.97,FULFILLED,2025-07-17,
ORD-2025-01941,2025-09-28,E.Leclerc,FR,EDI,AL120-EU,1672,8135.73,NOT_FULFILLED,,
ORD-2025-02849,2025-03-31,Carrefour France,FR,EDI,BS10-DE,104,861.79,FULFILLED,2025-04-04,
ORD-2025-04271,2025-08-26,Coop Group,EU,EDI,DP500-FR,1767,9378.58,FULFILLED,2025-08-30,
ORD-2025-01124,2025-11-21,Mercadona,ES,EDI,AL180-EU,477,1300.53,FULFILLED,2025-11-23,
ORD-2025-01260,2025-12-20,Lidl Europe,EU,EDI,DP500-FR,1393,10419.22,FULFILLED,2025-12-24,
ORD-2025-04238,2025-05-14,Tesco UK,UK,EDI,DP1000-FR,1900,23607.83,FULFILLED,2025-05-17,
ORD-2025-05001,2025-04-09,E.Leclerc,FR,EDI,DP500-FR,742,11817.92,NOT_FULFILLED,,
ORD-2025-03674,2025-05-29,Carrefour France,FR,EDI,MG375-FR,1329,11441.21,FULFILLED,2025-05-31,
ORD-2025-02238,2025-04-19,Mercadona,ES,EDI,DP1000-FR,115,395.06,FULFILLED,2025-04-22,
ORD-2025-00735,2025-11-22,Boots UK,UK,EDI,MG375-FR,1561,24218.06,NOT_FULFILLED,,
ORD-2025-03528,2025-09-12,Coop Group,EU,EDI,FX60-UK,260,1495.64,FULFILLED,2025-09-14,
ORD-2025-05034,2025-12-14,Boots UK,UK,EDI,BS10-DE,89,428.41,FULFILLED,2025-12-18,
ORD-2025-01341,2025-05-16,dm (Drogerie Markt),DE,EDI,BS10-DE,768,8770.41,NOT_FULFILLED,,
ORD-2025-04267,2025-06-03,Coop Group,EU,EDI,CAD400-FR,544,9406.36,FULFILLED,2025-06-04,
ORD-2025-02341,2025-11-26,Coop Group,EU,EDI,AL120-EU,1702,25533.85,NOT_FULFILLED,,
ORD-2025-05920,2025-11-14,E.Leclerc,FR,Manual,MG375-FR,1745,14994.88,FULFILLED,2025-11-19,
ORD-2025-02948,2025-02-17,Carrefour France,FR,EDI,AL180-EU,92,1490.15,FULFILLED,2025-02-18,
ORD-2025-07625,2025-05-11,Coop Group,EU,Email,DP1000-FR,1840,11623.7,FULFILLED,2025-05-14,
ORD-2025-06489,2025-07-23,Carrefour France,FR,Manual,BS10-DE,1926,15144.71,FULFILLED,2025-07-28,
ORD-2025-01794,2025-09-18,Boots UK,UK,EDI,MG375-FR,794,3087.4,FULFILLED,2025-09-20,
ORD-2025-04594,2025-01-07,Coop Group,EU,EDI,FX60-UK,134,864.21,FULFILLED,2025-01-11,
ORD-2025-00179,2025-06-10,Mercadona,ES,EDI,FX60-UK,1686,13093.1,FULFILLED,2025-06-12,
ORD-2025-07378,2025-12-10,Coop Group,EU,Manual,DP1000-FR,653,10723.69,NOT_FULFILLED,,
ORD-2025-05880,2025-04-16,Boots UK,UK,Manual,DP500-FR,1937,22067.28,FULFILLED,2025-04-20,
ORD-2025-02666,2025-10-31,E.Leclerc,FR,EDI,FX60-UK,1175,18409.79,NOT_FULFILLED,,
ORD-2025-04611,2025-01-04,Carrefour France,FR,EDI,DP1000-FR,1487,11390.28,FULFILLED,2025-01-06,
ORD-2025-06716,2025-05-27,Boots UK,UK,Manual,FX60-UK,1179,17169.45,FULFILLED,2025-05-30,
ORD-2025-07933,2025-10-12,dm (Drogerie Markt),DE,Email,AL180-EU,1568,24570.09,FULFILLED,2025-10-14,
ORD-2025-06683,2025-06-28,E.Leclerc,FR,Manual,FX60-UK,983,2626.41,FULFILLED,2025-07-02,
ORD-2025-00412,2025-04-12,E.Leclerc,FR,EDI,DP500-FR,301,2738.96,NOT_FULFILLED,,
ORD-2025-01333,2025-10-06,Carrefour France,FR,EDI,AL180-EU,1686,24611.87,FULFILLED,2025-10-10,
ORD-2025-05349,2025-08-05,Coop Group,EU,EDI,MG375-FR,1135,8342.84,FULFILLED,2025-08-10,
ORD-2025-02878,2025-06-17,Coop Group,EU,EDI,BS10-DE,1172,15298.37,FULFILLED,2025-06-19,
ORD-2025-00380,2025-07-20,E.Leclerc,FR,EDI,BS10-DE,1445,7390.7,FULFILLED,2025-07-21,
ORD-2025-06824,2025-01-18,Carrefour France,FR,Manual,DP500-FR,549,9425.21,FULFILLED,2025-01-19,
ORD-2025-07351,2025-09-20,dm (Drogerie Markt),DE,Manual,CAD400-FR,1524,10641.64,NOT_FULFILLED,,
ORD-2025-00642,2025-06-01,Carrefour France,FR,EDI,CAD400-FR,931,3707.57,NOT_FULFILLED,,
ORD-2025-01095,2025-09-26,Lidl Europe,EU,EDI,FX60-UK,149,2645.41,NOT_FULFILLED,,
ORD-2025-02770,2025-05-01,Carrefour France,FR,EDI,MG375-FR,1624,25220.29,NOT_FULFILLED,,
ORD-2025-04592,2025-07-09,Coop Group,EU,EDI,MG375-FR,1067,12009.52,FULFILLED,2025-07-13,
ORD-2025-06892,2025-02-17,Mercadona,ES,Manual,DP500-FR,1995,29108.81,FULFILLED,2025-02-21,
ORD-2025-05412,2025-05-04,dm (Drogerie Markt),DE,EDI,AL180-EU,769,13493.71,NOT_FULFILLED,,
ORD-2025-04496,2025-06-05,dm (Drogerie Markt),DE,EDI,AL120-EU,863,12370.48,FULFILLED,2025-06-09,
ORD-2025-04678,2025-11-06,Tesco UK,UK,EDI,DP500-FR,711,9822.64,NOT_FULFILLED,,
ORD-2025-05518,2025-04-08,Coop Group,EU,EDI,BS10-DE,583,8988.47,FULFILLED,2025-04-13,
ORD-2025-01878,2025-02-06,E.Leclerc,FR,EDI,DP500-FR,612,7391.65,FULFILLED,2025-02-07,
ORD-2025-00055,2025-06-26,Carrefour France,FR,EDI,BS10-DE,468,7362.45,FULFILLED,2025-06-29,
ORD-2025-05519,2025-11-03,Boots UK,UK,EDI,CAD400-FR,343,2521.06,NOT_FULFILLED,,
ORD-2025-00191,2025-03-04,dm (Drogerie Markt),DE,EDI,DP500-FR,398,6940.95,FULFILLED,2025-03-09,
ORD-2025-00820,2025-08-25,Coop Group,EU,EDI,AL180-EU,1826,11498.44,FULFILLED,2025-08-30,
ORD-2025-02372,2025-09-16,Coop Group,EU,EDI,BS10-DE,1202,20008.19,FULFILLED,2025-09-19,
ORD-2025-00150,2025-09-10,Lidl Europe,EU,EDI,MG375-FR,112,1106.85,FULFILLED,2025-09-15,
ORD-2025-05555,2025-01-03,Boots UK,UK,EDI,AL120-EU,1660,29301.66,FULFILLED,2025-01-05,
ORD-2025-01857,2025-02-07,Boots UK,UK,EDI,AL180-EU,1088,16663.03,FULFILLED,2025-02-10,
ORD-2025-03313,2025-07-03,Lidl Europe,EU,EDI,CAD400-FR,806,2816.8,FULFILLED,2025-07-08,
ORD-2025-07892,2025-07-12,dm (Drogerie Markt),DE,Email,CAD400-FR,1543,8309.64,NOT_FULFILLED,,
ORD-2025-00844,2025-06-09,E.Leclerc,FR,EDI,BS10-DE,1701,16177.21,FULFILLED,2025-06-14,
ORD-2025-05589,2025-01-28,E.Leclerc,FR,EDI,DP500-FR,973,6751.82,FULFILLED,2025-01-29,
ORD-2025-04998,2025-07-05,Mercadona,ES,EDI,BS10-DE,1297,8440.17,FULFILLED,2025-07-06,
ORD-2025-03367,2025-04-09,Mercadona,ES,EDI,BS10-DE,636,8251.58,NOT_FULFILLED,,
ORD-2025-07848,2025-04-01,Mercadona,ES,Email,CAD400-FR,302,1803.81,NOT_FULFILLED,,
ORD-2025-02339,2025-10-13,E.Leclerc,FR,EDI,AL180-EU,1733,27450.42,FULFILLED,2025-10-18,
ORD-2025-06449,2025-07-29,Lidl Europe,EU,Manual,BS10-DE,1428,13264.02,NOT_FULFILLED,,
ORD-2025-01307,2025-12-02,Boots UK,UK,EDI,MG375-FR,469,3255.76,FULFILLED,2025-12-04,
ORD-2025-01487,2025-07-12,Boots UK,UK,EDI,FX60-UK,559,10059.2,FULFILLED,2025-07-14,
ORD-2025-05916,2025-07-18,Coop Group,EU,Manual,DP500-FR,743,7265.11,FULFILLED,2025-07-23,
ORD-2025-06224,2025-02-21,dm (Drogerie Markt),DE,Manual,DP500-FR,1638,15270.46,FULFILLED,2025-02-26,
ORD-2025-05962,2025-05-20,Lidl Europe,EU,Manual,AL180-EU,1054,4122.2,FULFILLED,2025-05-21,
ORD-2025-01403,2025-12-10,Boots UK,UK,EDI,AL180-EU,427,1116.03,FULFILLED,2025-12-15,
ORD-2025-03276,2025-01-14,Lidl Europe,EU,EDI,MG375-FR,1292,8119.78,FULFILLED,2025-01-17,
ORD-2025-06388,2025-01-24,Boots UK,UK,Manual,AL180-EU,1876,22232.71,NOT_FULFILLED,,
ORD-2025-06573,2025-03-23,Lidl Europe,EU,Manual,AL120-EU,1134,19712.86,FULFILLED,2025-03-28,
ORD-2025-05534,2025-02-24,dm (Drogerie Markt),DE,EDI,MG375-FR,582,6989.8,FULFILLED,2025-02-28,
ORD-2025-04635,2025-04-22,Boots UK,UK,EDI,DP1000-FR,1380,18086.61,FULFILLED,2025-04-24,
ORD-2025-05426,2025-03-15,Lidl Europe,EU,EDI,FX60-UK,1524,14475.08,FULFILLED,2025-03-18,
ORD-2025-04604,2025-01-13,Coop Group,EU,EDI,DP1000-FR,866,11617.72,FULFILLED,2025-01-18,
ORD-2025-02930,2025-02-04,dm (Drogerie Markt),DE,EDI,DP1000-FR,692,10900.93,FULFILLED,2025-02-06,
ORD-2025-05933,2025-08-15,Lidl Europe,EU,Manual,CAD400-FR,312,3855.39,FULFILLED,2025-08-19,
ORD-2025-04233,2025-03-27,Carrefour France,FR,EDI,DP1000-FR,1365,9434.74,FULFILLED,2025-03-31,
ORD-2025-02098,2025-12-18,dm (Drogerie Markt),DE,EDI,BS10-DE,1110,19946.06,FULFILLED,2025-12-21,
ORD-2025-01946,2025-12-10,Lidl Europe,EU,EDI,DP1000-FR,1313,10072.67,NOT_FULFILLED,,
ORD-2025-05727,2025-10-01,Tesco UK,UK,Manual,DP500-FR,1089,13888.17,FULFILLED,2025-10-03,
ORD-2025-08075,2025-09-21,dm (Drogerie Markt),DE,Email,BS10-DE,440,6654.46,FULFILLED,2025-09-26,
